timestamp_utc,station_id,station_sequence,upstream_station,downstream_station,vehicle_id,vehicle_present,station_status,machine_state,cycle_time,standard_cycle_time,takt_time,takt_deviation,cycle_time_to_takt_ratio,utilization,wip,queue,throughput_vehicles_per_hour,station_capacity,material_status
2026-08-26 12:45:36+00:00,S07,7,S06,S08,VH00585,True,RUNNING,ACTIVE,58.435,58.04,60.0,-1.565,0.9739,0.8327,2,2,30.43,1,OK
2026-08-26 12:45:36+00:00,S08,8,S07,S09,VH00585,True,RUNNING,ACTIVE,58.672,58.14,60.0,-1.328,0.9779,0.8733,3,3,30.43,1,OK
2026-08-26 12:45:36+00:00,S09,9,S08,S10,VH00585,True,RUNNING,ACTIVE,55.557,55.51,60.0,-4.443,0.926,0.8674,3,3,30.43,1,OK
2026-08-26 12:45:36+00:00,S10,10,S09,S11,VH00585,True,RUNNING,ACTIVE,56.275,56.8,60.0,-3.725,0.9379,0.7995,3,3,30.43,1,OK
2026-08-26 12:45:36+00:00,S11,11,S10,S12,VH00585,True,RUNNING,ACTIVE,55.048,56.48,60.0,-4.952,0.9175,0.7773,3,3,30.43,1,OK
2026-08-26 12:45:36+00:00,S12,12,S11,,VH00585,True,RUNNING,ACTIVE,58.505,58.71,60.0,-1.495,0.9751,0.7783,2,2,30.43,1,OK
2026-08-26 12:46:30+00:00,S01,1,,S02,VH00586,True,RUNNING,ACTIVE,59.672,58.1,60.0,-0.328,0.9945,0.8434,3,3,30.43,1,OK
2026-08-26 12:46:30+00:00,S02,2,S01,S03,VH00586,True,RUNNING,ACTIVE,57.483,56.76,60.0,-2.517,0.958,0.9096,2,2,30.43,1,OK
2026-08-26 12:46:30+00:00,S03,3,S02,S04,VH00586,True,RUNNING,ACTIVE,58.146,58.43,60.0,-1.854,0.9691,0.8637,2,2,30.43,1,OK
2026-08-26 12:46:30+00:00,S04,4,S03,S05,VH00586,True,RUNNING,ACTIVE,58.198,57.79,60.0,-1.802,0.97,0.8096,3,3,30.43,1,OK
2026-08-26 12:46:30+00:00,S05,5,S04,S06,VH00586,True,RUNNING,ACTIVE,55.504,55.38,60.0,-4.496,0.9251,0.7692,2,2,30.43,1,OK
2026-08-26 12:46:30+00:00,S06,6,S05,S07,VH00586,True,RUNNING,ACTIVE,58.335,58.9,60.0,-1.665,0.9722,0.7885,2,2,30.43,1,OK
2026-08-26 12:46:30+00:00,S07,7,S06,S08,VH00586,True,RUNNING,ACTIVE,57.484,58.04,60.0,-2.516,0.9581,0.8464,2,2,30.43,1,OK
2026-08-26 12:46:30+00:00,S08,8,S07,S09,VH00586,True,RUNNING,ACTIVE,58.719,58.14,60.0,-1.281,0.9786,0.8915,2,2,30.43,1,OK
2026-08-26 12:46:30+00:00,S09,9,S08,S10,VH00586,True,RUNNING,ACTIVE,55.9,55.51,60.0,-4.1,0.9317,0.8699,3,3,30.43,1,OK
2026-08-26 12:46:30+00:00,S10,10,S09,S11,VH00586,True,RUNNING,ACTIVE,57.54,56.8,60.0,-2.46,0.959,0.7961,3,3,30.43,1,OK
2026-08-26 12:46:30+00:00,S11,11,S10,S12,VH00586,True,RUNNING,ACTIVE,56.853,56.48,60.0,-3.147,0.9476,0.7788,2,2,30.43,1,OK
2026-08-26 12:46:30+00:00,S12,12,S11,,VH00586,True,RUNNING,ACTIVE,57.488,58.71,60.0,-2.512,0.9581,0.7915,3,3,30.43,1,OK
2026-08-26 12:47:24+00:00,S01,1,,S02,VH00587,True,RUNNING,ACTIVE,58.601,58.1,60.0,-1.399,0.9767,0.8594,2,2,30.43,1,OK
2026-08-26 12:47:24+00:00,S02,2,S01,S03,VH00587,True,RUNNING,ACTIVE,58.148,56.76,60.0,-1.852,0.9691,0.8754,3,3,30.43,1,OK
2026-08-26 12:47:24+00:00,S03,3,S02,S04,VH00587,True,RUNNING,ACTIVE,58.194,58.43,60.0,-1.806,0.9699,0.8384,2,2,30.43,1,OK
2026-08-26 12:47:24+00:00,S04,4,S03,S05,VH00587,True,RUNNING,ACTIVE,56.506,57.79,60.0,-3.494,0.9418,0.7784,2,2,30.43,1,OK
2026-08-26 12:47:24+00:00,S05,5,S04,S06,VH00587,True,RUNNING,ACTIVE,55.259,55.38,60.0,-4.741,0.921,0.7757,2,2,30.43,1,OK
2026-08-26 12:47:24+00:00,S06,6,S05,S07,VH00587,True,RUNNING,ACTIVE,58.384,58.9,60.0,-1.616,0.9731,0.7958,2,2,30.43,1,OK
2026-08-26 12:47:24+00:00,S07,7,S06,S08,VH00587,True,RUNNING,ACTIVE,58.93,58.04,60.0,-1.07,0.9822,0.8456,2,2,30.43,1,OK
2026-08-26 12:47:24+00:00,S08,8,S07,S09,VH00587,True,RUNNING,ACTIVE,58.179,58.14,60.0,-1.821,0.9696,0.8776,2,2,30.43,1,OK
2026-08-26 12:47:24+00:00,S09,9,S08,S10,VH00587,True,RUNNING,ACTIVE,56.075,55.51,60.0,-3.925,0.9346,0.8689,3,3,30.43,1,OK
2026-08-26 12:47:24+00:00,S10,10,S09,S11,,False,RUNNING,ACTIVE,56.655,56.8,60.0,-3.345,0.9442,0.7574,2,2,30.43,1,OK
2026-08-26 12:47:24+00:00,S11,11,S10,S12,,False,RUNNING,ACTIVE,55.158,56.48,60.0,-4.842,0.9193,0.7577,2,2,30.43,1,OK
2026-08-26 12:47:24+00:00,S12,12,S11,,VH00587,True,RUNNING,ACTIVE,58.381,58.71,60.0,-1.619,0.973,0.82,3,3,30.43,1,OK
2026-08-26 12:48:18+00:00,S01,1,,S02,VH00588,True,RUNNING,ACTIVE,59.895,58.1,60.0,-0.105,0.9982,0.8731,2,2,30.43,1,OK
2026-08-26 12:48:18+00:00,S02,2,S01,S03,VH00588,True,RUNNING,ACTIVE,57.573,56.76,60.0,-2.427,0.9596,0.8628,2,2,30.43,1,OK
2026-08-26 12:48:18+00:00,S03,3,S02,S04,VH00588,True,RUNNING,ACTIVE,58.611,58.43,60.0,-1.389,0.9768,0.8318,2,2,30.43,1,OK
2026-08-26 12:48:18+00:00,S04,4,S03,S05,VH00588,True,RUNNING,ACTIVE,55.795,57.79,60.0,-4.205,0.9299,0.7421,2,2,30.43,1,OK
2026-08-26 12:48:18+00:00,S05,5,S04,S06,VH00588,True,RUNNING,ACTIVE,53.743,55.38,60.0,-6.257,0.8957,0.7714,3,3,30.43,1,OK
2026-08-26 12:48:18+00:00,S06,6,S05,S07,,False,RUNNING,ACTIVE,58.804,58.9,60.0,-1.196,0.9801,0.794,2,2,30.43,1,OK
2026-08-26 12:48:18+00:00,S07,7,S06,S08,VH00588,True,RUNNING,ACTIVE,57.967,58.04,60.0,-2.033,0.9661,0.843,2,2,30.43,1,OK
2026-08-26 12:48:18+00:00,S08,8,S07,S09,VH00588,True,RUNNING,ACTIVE,58.626,58.14,60.0,-1.374,0.9771,0.873,2,2,30.43,1,OK
2026-08-26 12:48:18+00:00,S09,9,S08,S10,VH00588,True,RUNNING,ACTIVE,56.19,55.51,60.0,-3.81,0.9365,0.8239,3,3,30.43,1,OK
2026-08-26 12:48:18+00:00,S10,10,S09,S11,,False,RUNNING,ACTIVE,56.934,56.8,60.0,-3.066,0.9489,0.7551,2,2,30.43,1,OK
2026-08-26 12:48:18+00:00,S11,11,S10,S12,VH00588,True,RUNNING,ACTIVE,54.884,56.48,60.0,-5.116,0.9147,0.753,2,2,30.43,1,OK
2026-08-26 12:48:18+00:00,S12,12,S11,,,False,RUNNING,ACTIVE,57.596,58.71,60.0,-2.404,0.9599,0.7963,2,2,30.43,1,OK
2026-08-26 12:49:12+00:00,S01,1,,S02,VH00589,True,RUNNING,ACTIVE,59.293,58.1,60.0,-0.707,0.9882,0.8784,2,2,30.43,1,OK
2026-08-26 12:49:12+00:00,S02,2,S01,S03,VH00589,True,RUNNING,ACTIVE,58.247,56.76,60.0,-1.753,0.9708,0.8813,2,2,30.43,1,OK
2026-08-26 12:49:12+00:00,S03,3,S02,S04,VH00589,True,RUNNING,ACTIVE,59.916,58.43,60.0,-0.084,0.9986,0.8071,2,2,30.43,1,OK
2026-08-26 12:49:12+00:00,S04,4,S03,S05,VH00589,True,RUNNING,ACTIVE,57.409,57.79,60.0,-2.591,0.9568,0.7867,2,2,30.43,1,OK
2026-08-26 12:49:12+00:00,S05,5,S04,S06,VH00589,True,RUNNING,ACTIVE,54.986,55.38,60.0,-5.014,0.9164,0.7724,2,2,30.43,1,OK
2026-08-26 12:49:12+00:00,S06,6,S05,S07,VH00589,True,RUNNING,ACTIVE,59.804,58.9,60.0,-0.196,0.9967,0.8325,1,1,30.43,1,OK
2026-08-26 12:49:12+00:00,S07,7,S06,S08,VH00589,True,RUNNING,ACTIVE,58.452,58.04,60.0,-1.548,0.9742,0.8896,2,2,30.43,1,OK
2026-08-26 12:49:12+00:00,S08,8,S07,S09,VH00589,True,RUNNING,ACTIVE,58.657,58.14,60.0,-1.343,0.9776,0.8795,2,2,30.43,1,OK
2026-08-26 12:49:12+00:00,S09,9,S08,S10,VH00589,True,RUNNING,ACTIVE,55.746,55.51,60.0,-4.254,0.9291,0.8723,3,3,30.43,1,OK
2026-08-26 12:49:12+00:00,S10,10,S09,S11,,False,RUNNING,ACTIVE,57.808,56.8,60.0,-2.192,0.9635,0.7769,3,3,30.43,1,OK
2026-08-26 12:49:12+00:00,S11,11,S10,S12,VH00589,True,RUNNING,ACTIVE,55.184,56.48,60.0,-4.816,0.9197,0.7937,3,3,30.43,1,OK
2026-08-26 12:49:12+00:00,S12,12,S11,,VH00589,True,RUNNING,ACTIVE,58.124,58.71,60.0,-1.876,0.9687,0.8235,2,2,30.43,1,OK
2026-08-26 12:50:06+00:00,S01,1,,S02,VH00590,True,RUNNING,ACTIVE,58.934,58.1,60.0,-1.066,0.9822,0.8922,2,2,30.43,1,OK
2026-08-26 12:50:06+00:00,S02,2,S01,S03,VH00590,True,RUNNING,ACTIVE,57.157,56.76,60.0,-2.843,0.9526,0.8588,2,2,30.43,1,OK
2026-08-26 12:50:06+00:00,S03,3,S02,S04,VH00590,True,RUNNING,ACTIVE,57.731,58.43,60.0,-2.269,0.9622,0.8234,2,2,30.43,1,OK
2026-08-26 12:50:06+00:00,S04,4,S03,S05,VH00590,True,RUNNING,ACTIVE,56.978,57.79,60.0,-3.022,0.9496,0.7452,1,1,30.43,1,OK
2026-08-26 12:50:06+00:00,S05,5,S04,S06,VH00590,True,RUNNING,ACTIVE,55.592,55.38,60.0,-4.408,0.9265,0.7777,2,2,30.43,1,OK
2026-08-26 12:50:06+00:00,S06,6,S05,S07,VH00590,True,RUNNING,ACTIVE,59.021,58.9,60.0,-0.979,0.9837,0.8354,2,2,30.43,1,OK
2026-08-26 12:50:06+00:00,S07,7,S06,S08,VH00590,True,RUNNING,ACTIVE,58.361,58.04,60.0,-1.639,0.9727,0.8878,1,1,30.43,1,OK
2026-08-26 12:50:06+00:00,S08,8,S07,S09,VH00590,True,RUNNING,ACTIVE,58.317,58.14,60.0,-1.683,0.972,0.8667,1,1,30.43,1,OK
2026-08-26 12:50:06+00:00,S09,9,S08,S10,VH00590,True,RUNNING,ACTIVE,54.538,55.51,60.0,-5.462,0.909,0.787,2,2,30.43,1,OK
2026-08-26 12:50:06+00:00,S10,10,S09,S11,VH00590,True,RUNNING,ACTIVE,55.151,56.8,60.0,-4.849,0.9192,0.7737,3,3,30.43,1,OK
2026-08-26 12:50:06+00:00,S11,11,S10,S12,VH00590,True,RUNNING,ACTIVE,56.381,56.48,60.0,-3.619,0.9397,0.7917,3,3,30.43,1,OK
2026-08-26 12:50:06+00:00,S12,12,S11,,VH00590,True,RUNNING,ACTIVE,59.557,58.71,60.0,-0.443,0.9926,0.8302,1,1,30.43,1,OK
2026-08-26 12:51:00+00:00,S01,1,,S02,VH00591,True,RUNNING,ACTIVE,58.289,58.1,60.0,-1.711,0.9715,0.8629,2,2,30.43,1,OK
2026-08-26 12:51:00+00:00,S02,2,S01,S03,VH00591,True,RUNNING,ACTIVE,57.369,56.76,60.0,-2.631,0.9562,0.8295,1,1,30.43,1,OK
2026-08-26 12:51:00+00:00,S03,3,S02,S04,VH00591,True,RUNNING,ACTIVE,57.397,58.43,60.0,-2.603,0.9566,0.8245,1,1,30.43,1,OK
2026-08-26 12:51:00+00:00,S04,4,S03,S05,VH00591,True,RUNNING,ACTIVE,58.929,57.79,60.0,-1.071,0.9822,0.7565,2,2,30.43,1,OK
2026-08-26 12:51:00+00:00,S05,5,S04,S06,VH00591,True,RUNNING,ACTIVE,53.293,55.38,60.0,-6.707,0.8882,0.7723,1,1,30.43,1,OK
2026-08-26 12:51:00+00:00,S06,6,S05,S07,VH00591,True,RUNNING,ACTIVE,60.154,58.9,60.0,0.154,1.0026,0.8541,2,2,30.43,1,OK
2026-08-26 12:51:00+00:00,S07,7,S06,S08,VH00591,True,RUNNING,ACTIVE,59.534,58.04,60.0,-0.466,0.9922,0.8414,2,2,30.43,1,OK
2026-08-26 12:51:00+00:00,S08,8,S07,S09,VH00591,True,RUNNING,ACTIVE,60.014,58.14,60.0,0.014,1.0002,0.8693,2,2,30.43,1,OK
2026-08-26 12:51:00+00:00,S09,9,S08,S10,VH00591,True,RUNNING,ACTIVE,54.429,55.51,60.0,-5.571,0.9072,0.7984,2,2,30.43,1,OK
2026-08-26 12:51:00+00:00,S10,10,S09,S11,,False,RUNNING,ACTIVE,55.598,56.8,60.0,-4.402,0.9266,0.761,2,2,30.43,1,OK
2026-08-26 12:51:00+00:00,S11,11,S10,S12,VH00591,True,RUNNING,ACTIVE,55.361,56.48,60.0,-4.639,0.9227,0.7866,1,1,30.43,1,OK
2026-08-26 12:51:00+00:00,S12,12,S11,,VH00591,True,RUNNING,ACTIVE,57.663,58.71,60.0,-2.337,0.961,0.8383,2,2,30.43,1,OK
2026-08-26 12:51:54+00:00,S01,1,,S02,VH00592,True,RUNNING,ACTIVE,57.857,58.1,60.0,-2.143,0.9643,0.8698,2,2,30.43,1,OK
2026-08-26 12:51:54+00:00,S02,2,S01,S03,VH00592,True,RUNNING,ACTIVE,57.329,56.76,60.0,-2.671,0.9555,0.8379,2,2,30.43,1,OK
2026-08-26 12:51:54+00:00,S03,3,S02,S04,VH00592,True,RUNNING,ACTIVE,57.194,58.43,60.0,-2.806,0.9532,0.7592,2,2,30.43,1,OK
2026-08-26 12:51:54+00:00,S04,4,S03,S05,VH00592,True,RUNNING,ACTIVE,56.255,57.79,60.0,-3.745,0.9376,0.7811,2,2,30.43,1,OK
2026-08-26 12:51:54+00:00,S05,5,S04,S06,VH00592,True,RUNNING,ACTIVE,55.501,55.38,60.0,-4.499,0.925,0.7854,1,1,30.43,1,OK
2026-08-26 12:51:54+00:00,S06,6,S05,S07,VH00592,True,RUNNING,ACTIVE,59.491,58.9,60.0,-0.509,0.9915,0.8687,2,2,30.43,1,OK
2026-08-26 12:51:54+00:00,S07,7,S06,S08,VH00592,True,RUNNING,ACTIVE,58.065,58.04,60.0,-1.935,0.9678,0.8841,2,2,30.43,1,OK
2026-08-26 12:51:54+00:00,S08,8,S07,S09,VH00592,True,RUNNING,ACTIVE,58.429,58.14,60.0,-1.571,0.9738,0.8351,2,2,30.43,1,OK
2026-08-26 12:51:54+00:00,S09,9,S08,S10,,False,RUNNING,ACTIVE,54.405,55.51,60.0,-5.595,0.9068,0.8083,1,1,30.43,1,OK
2026-08-26 12:51:54+00:00,S10,10,S09,S11,,False,RUNNING,ACTIVE,55.95,56.8,60.0,-4.05,0.9325,0.7721,1,1,30.43,1,OK
2026-08-26 12:51:54+00:00,S11,11,S10,S12,VH00592,True,RUNNING,ACTIVE,55.824,56.48,60.0,-4.176,0.9304,0.7928,1,1,30.43,1,OK
2026-08-26 12:51:54+00:00,S12,12,S11,,VH00592,True,RUNNING,ACTIVE,60.294,58.71,60.0,0.294,1.0049,0.8404,2,2,30.43,1,OK
2026-08-26 12:52:48+00:00,S01,1,,S02,VH00593,True,RUNNING,ACTIVE,58.834,58.1,60.0,-1.166,0.9806,0.877,1,1,30.43,1,OK
2026-08-26 12:52:48+00:00,S02,2,S01,S03,VH00593,True,RUNNING,ACTIVE,57.022,56.76,60.0,-2.978,0.9504,0.7992,2,2,30.43,1,OK
2026-08-26 12:52:48+00:00,S03,3,S02,S04,VH00593,True,RUNNING,ACTIVE,57.016,58.43,60.0,-2.984,0.9503,0.7838,1,1,30.43,1,OK
2026-08-26 12:52:48+00:00,S04,4,S03,S05,VH00593,True,RUNNING,ACTIVE,57.977,57.79,60.0,-2.023,0.9663,0.7509,2,2,30.43,1,OK
2026-08-26 12:52:48+00:00,S05,5,S04,S06,VH00593,True,RUNNING,ACTIVE,56.898,55.38,60.0,-3.102,0.9483,0.8251,2,2,30.43,1,OK
2026-08-26 12:52:48+00:00,S06,6,S05,S07,VH00593,True,RUNNING,ACTIVE,61.001,58.9,60.0,1.001,1.0167,0.8708,2,2,30.43,1,OK
2026-08-26 12:52:48+00:00,S07,7,S06,S08,VH00593,True,RUNNING,ACTIVE,58.917,58.04,60.0,-1.083,0.982,0.8729,1,1,30.43,1,OK
2026-08-26 12:52:48+00:00,S08,8,S07,S09,VH00593,True,RUNNING,ACTIVE,56.773,58.14,60.0,-3.227,0.9462,0.8516,2,2,30.43,1,OK
2026-08-26 12:52:48+00:00,S09,9,S08,S10,VH00593,True,RUNNING,ACTIVE,54.17,55.51,60.0,-5.83,0.9028,0.7557,2,2,30.43,1,OK
2026-08-26 12:52:48+00:00,S10,10,S09,S11,VH00593,True,RUNNING,ACTIVE,57.277,56.8,60.0,-2.723,0.9546,0.7588,2,2,30.43,1,OK
2026-08-26 12:52:48+00:00,S11,11,S10,S12,VH00593,True,RUNNING,ACTIVE,55.821,56.48,60.0,-4.179,0.9304,0.7839,2,2,30.43,1,OK
2026-08-26 12:52:48+00:00,S12,12,S11,,,False,RUNNING,ACTIVE,60.202,58.71,60.0,0.202,1.0034,0.8398,2,2,30.43,1,OK
2026-08-26 12:53:42+00:00,S01,1,,S02,,False,RUNNING,ACTIVE,59.551,58.1,60.0,-0.449,0.9925,0.8471,1,1,30.43,1,OK
2026-08-26 12:53:42+00:00,S02,2,S01,S03,,False,RUNNING,ACTIVE,56.346,56.76,60.0,-3.654,0.9391,0.8171,2,2,30.43,1,OK
2026-08-26 12:53:42+00:00,S03,3,S02,S04,,False,RUNNING,ACTIVE,56.501,58.43,60.0,-3.499,0.9417,0.7473,2,2,30.43,1,OK
2026-08-26 12:53:42+00:00,S04,4,S03,S05,VH00594,True,RUNNING,ACTIVE,56.855,57.79,60.0,-3.145,0.9476,0.7881,1,1,30.43,1,OK
2026-08-26 12:53:42+00:00,S05,5,S04,S06,VH00594,True,RUNNING,ACTIVE,55.844,55.38,60.0,-4.156,0.9307,0.8387,1,1,30.43,1,OK
2026-08-26 12:53:42+00:00,S06,6,S05,S07,VH00594,True,RUNNING,ACTIVE,60.061,58.9,60.0,0.061,1.001,0.8664,2,2,30.43,1,OK
2026-08-26 12:53:42+00:00,S07,7,S06,S08,VH00594,True,RUNNING,ACTIVE,58.504,58.04,60.0,-1.496,0.9751,0.8622,2,2,30.43,1,OK
2026-08-26 12:53:42+00:00,S08,8,S07,S09,VH00594,True,RUNNING,ACTIVE,57.192,58.14,60.0,-2.808,0.9532,0.8226,2,2,30.43,1,OK
2026-08-26 12:53:42+00:00,S09,9,S08,S10,VH00594,True,RUNNING,ACTIVE,55.76,55.51,60.0,-4.24,0.9293,0.7603,1,1,30.43,1,OK
2026-08-26 12:53:42+00:00,S10,10,S09,S11,VH00594,True,RUNNING,ACTIVE,55.71,56.8,60.0,-4.29,0.9285,0.7384,2,2,30.43,1,OK
2026-08-26 12:53:42+00:00,S11,11,S10,S12,VH00594,True,RUNNING,ACTIVE,57.602,56.48,60.0,-2.398,0.96,0.8169,2,2,30.43,1,OK
2026-08-26 12:53:42+00:00,S12,12,S11,,VH00594,True,RUNNING,ACTIVE,59.593,58.71,60.0,-0.407,0.9932,0.8791,2,2,30.43,1,OK
2026-08-26 12:54:36+00:00,S01,1,,S02,,False,RUNNING,ACTIVE,57.103,58.1,60.0,-2.897,0.9517,0.8312,1,1,30.43,1,OK
2026-08-26 12:54:36+00:00,S02,2,S01,S03,VH00595,True,RUNNING,ACTIVE,55.407,56.76,60.0,-4.593,0.9234,0.7997,2,2,30.43,1,OK
2026-08-26 12:54:36+00:00,S03,3,S02,S04,VH00595,True,RUNNING,ACTIVE,56.237,58.43,60.0,-3.763,0.9373,0.7633,2,2,30.43,1,OK
2026-08-26 12:54:36+00:00,S04,4,S03,S05,VH00595,True,RUNNING,ACTIVE,58.472,57.79,60.0,-1.528,0.9745,0.7783,1,1,30.43,1,OK
2026-08-26 12:54:36+00:00,S05,5,S04,S06,VH00595,True,RUNNING,ACTIVE,55.603,55.38,60.0,-4.397,0.9267,0.8549,2,2,30.43,1,OK
2026-08-26 12:54:36+00:00,S06,6,S05,S07,VH00595,True,RUNNING,ACTIVE,59.027,58.9,60.0,-0.973,0.9838,0.883,1,1,30.43,1,OK
2026-08-26 12:54:36+00:00,S07,7,S06,S08,VH00595,True,RUNNING,ACTIVE,58.256,58.04,60.0,-1.744,0.9709,0.8688,2,2,30.43,1,OK
2026-08-26 12:54:36+00:00,S08,8,S07,S09,VH00595,True,RUNNING,ACTIVE,57.256,58.14,60.0,-2.744,0.9543,0.8153,1,1,30.43,1,OK
2026-08-26 12:54:36+00:00,S09,9,S08,S10,VH00595,True,RUNNING,ACTIVE,55.262,55.51,60.0,-4.738,0.921,0.7571,1,1,30.43,1,OK
2026-08-26 12:54:36+00:00,S10,10,S09,S11,VH00595,True,RUNNING,ACTIVE,55.904,56.8,60.0,-4.096,0.9317,0.7901,2,2,30.43,1,OK
2026-08-26 12:54:36+00:00,S11,11,S10,S12,VH00595,True,RUNNING,ACTIVE,57.092,56.48,60.0,-2.908,0.9515,0.8586,1,1,30.43,1,OK
2026-08-26 12:54:36+00:00,S12,12,S11,,VH00595,True,RUNNING,ACTIVE,59.662,58.71,60.0,-0.338,0.9944,0.8799,1,1,30.43,1,OK
2026-08-26 12:55:30+00:00,S01,1,,S02,VH00596,True,RUNNING,ACTIVE,57.486,58.1,60.0,-2.514,0.9581,0.8563,2,2,30.43,1,OK
2026-08-26 12:55:30+00:00,S02,2,S01,S03,VH00596,True,RUNNING,ACTIVE,56.004,56.76,60.0,-3.996,0.9334,0.7424,2,2,30.43,1,OK
2026-08-26 12:55:30+00:00,S03,3,S02,S04,VH00596,True,RUNNING,ACTIVE,55.827,58.43,60.0,-4.173,0.9304,0.7379,1,1,30.43,1,OK
2026-08-26 12:55:30+00:00,S04,4,S03,S05,VH00596,True,RUNNING,ACTIVE,58.133,57.79,60.0,-1.867,0.9689,0.7989,2,2,30.43,1,OK
2026-08-26 12:55:30+00:00,S05,5,S04,S06,VH00596,True,RUNNING,ACTIVE,57.191,55.38,60.0,-2.809,0.9532,0.8519,1,1,30.43,1,OK
2026-08-26 12:55:30+00:00,S06,6,S05,S07,VH00596,True,RUNNING,ACTIVE,60.835,58.9,60.0,0.835,1.0139,0.9017,2,2,30.43,1,OK
2026-08-26 12:55:30+00:00,S07,7,S06,S08,VH00596,True,RUNNING,ACTIVE,58.098,58.04,60.0,-1.902,0.9683,0.856,2,2,30.43,1,OK
2026-08-26 12:55:30+00:00,S08,8,S07,S09,VH00596,True,RUNNING,ACTIVE,56.979,58.14,60.0,-3.021,0.9496,0.7905,1,1,30.43,1,OK
2026-08-26 12:55:30+00:00,S09,9,S08,S10,VH00596,True,RUNNING,ACTIVE,54.471,55.51,60.0,-5.529,0.9078,0.7683,2,2,30.43,1,OK
2026-08-26 12:55:30+00:00,S10,10,S09,S11,VH00596,True,RUNNING,ACTIVE,57.672,56.8,60.0,-2.328,0.9612,0.7786,2,2,30.43,1,OK
2026-08-26 12:55:30+00:00,S11,11,S10,S12,VH00596,True,RUNNING,ACTIVE,56.12,56.48,60.0,-3.88,0.9353,0.8356,1,1,30.43,1,OK
2026-08-26 12:55:30+00:00,S12,12,S11,,VH00596,True,RUNNING,ACTIVE,59.34,58.71,60.0,-0.66,0.989,0.8744,1,1,30.43,1,OK
2026-08-26 12:56:24+00:00,S01,1,,S02,VH00597,True,RUNNING,ACTIVE,56.86,58.1,60.0,-3.14,0.9477,0.8165,1,1,30.43,1,OK
2026-08-26 12:56:24+00:00,S02,2,S01,S03,VH00597,True,RUNNING,ACTIVE,55.877,56.76,60.0,-4.123,0.9313,0.7833,1,1,30.43,1,OK
2026-08-26 12:56:24+00:00,S03,3,S02,S04,VH00597,True,RUNNING,ACTIVE,56.843,58.43,60.0,-3.157,0.9474,0.7572,2,2,30.43,1,OK
2026-08-26 12:56:24+00:00,S04,4,S03,S05,VH00597,True,RUNNING,ACTIVE,59.761,57.79,60.0,-0.239,0.996,0.7911,2,2,30.43,1,OK
2026-08-26 12:56:24+00:00,S05,5,S04,S06,VH00597,True,RUNNING,ACTIVE,55.3,55.38,60.0,-4.7,0.9217,0.8556,1,1,30.43,1,OK
2026-08-26 12:56:24+00:00,S06,6,S05,S07,VH00597,True,RUNNING,ACTIVE,60.152,58.9,60.0,0.152,1.0025,0.8785,1,1,30.43,1,OK
2026-08-26 12:56:24+00:00,S07,7,S06,S08,VH00597,True,RUNNING,ACTIVE,58.646,58.04,60.0,-1.354,0.9774,0.8438,1,1,30.43,1,OK
2026-08-26 12:56:24+00:00,S08,8,S07,S09,VH00597,True,RUNNING,ACTIVE,56.674,58.14,60.0,-3.326,0.9446,0.7923,2,2,30.43,1,OK
2026-08-26 12:56:24+00:00,S09,9,S08,S10,VH00597,True,RUNNING,ACTIVE,54.225,55.51,60.0,-5.775,0.9038,0.7369,1,1,30.43,1,OK
2026-08-26 12:56:24+00:00,S10,10,S09,S11,,False,RUNNING,ACTIVE,58.135,56.8,60.0,-1.865,0.9689,0.7863,2,2,30.43,1,OK
2026-08-26 12:56:24+00:00,S11,11,S10,S12,VH00597,True,RUNNING,ACTIVE,56.964,56.48,60.0,-3.036,0.9494,0.8516,2,2,30.43,1,OK
2026-08-26 12:56:24+00:00,S12,12,S11,,VH00597,True,RUNNING,ACTIVE,59.027,58.71,60.0,-0.973,0.9838,0.8939,1,1,30.43,1,OK
2026-08-26 12:57:18+00:00,S01,1,,S02,VH00598,True,RUNNING,ACTIVE,56.885,58.1,60.0,-3.115,0.9481,0.7996,1,1,30.43,1,OK
2026-08-26 12:57:18+00:00,S02,2,S01,S03,VH00598,True,RUNNING,ACTIVE,54.689,56.76,60.0,-5.311,0.9115,0.7716,1,1,30.43,1,OK
2026-08-26 12:57:18+00:00,S03,3,S02,S04,,False,RUNNING,ACTIVE,56.414,58.43,60.0,-3.586,0.9402,0.7736,1,1,30.43,1,OK
2026-08-26 12:57:18+00:00,S04,4,S03,S05,VH00598,True,RUNNING,ACTIVE,57.867,57.79,60.0,-2.133,0.9644,0.8269,1,1,30.43,1,OK
2026-08-26 12:57:18+00:00,S05,5,S04,S06,VH00598,True,RUNNING,ACTIVE,55.815,55.38,60.0,-4.185,0.9302,0.8702,1,1,30.43,1,OK
2026-08-26 12:57:18+00:00,S06,6,S05,S07,VH00598,True,RUNNING,ACTIVE,60.129,58.9,60.0,0.129,1.0021,0.8603,1,1,30.43,1,OK
2026-08-26 12:57:18+00:00,S07,7,S06,S08,VH00598,True,RUNNING,ACTIVE,56.96,58.04,60.0,-3.04,0.9493,0.8456,1,1,30.43,1,OK
2026-08-26 12:57:18+00:00,S08,8,S07,S09,VH00598,True,RUNNING,ACTIVE,56.721,58.14,60.0,-3.279,0.9454,0.789,2,2,30.43,1,OK
2026-08-26 12:57:18+00:00,S09,9,S08,S10,VH00598,True,RUNNING,ACTIVE,55.809,55.51,60.0,-4.191,0.9302,0.7521,1,1,30.43,1,OK
